Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,LOI,Fine modulus (m2/kg),Specific gravity,Cement (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),Kaolin (kg/m3),Other SCM (kg/m3),Na2O (l),Sio2 (l),H2O,Superplasticizer,water -eff,Initial curing time (day),Initial curing temp (C),Initial curing rest time (day),Final curing temp (C)
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.811613331305571,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.316899026879179,-0.220226176313893,-0.15424343087323,3.00647770293583,1.07312239896468,0.0279437101449854,0.672069571010112,0.0,-0.33824966007582
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.811613331305571,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.316899026879179,-0.220226176313893,-0.15424343087323,3.00647770293583,1.07312239896468,0.0279437101449854,1.05953936314972,0.0,-0.33824966007582
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.811613331305571,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.316899026879179,-0.220226176313893,-0.15424343087323,3.00647770293583,1.07312239896468,0.0279437101449854,1.44700915528933,0.0,-0.33824966007582
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,0.0,0.666075063482133,0.0,0.0,0.0,0.0,-0.355042651236128,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.480251991655788,-0.231103036787147,-0.176670861882822,0.834399616046536,0.848506133519895,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,0.0,0.666075063482133,0.0,0.0,0.0,0.0,-0.355042651236128,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.480251991655788,-0.231103036787147,-0.176670861882822,1.37741913776886,0.901428100972993,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,0.0,0.666075063482133,0.0,0.0,0.0,0.0,-0.355042651236128,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.480251991655788,-0.231103036787147,-0.176670861882822,1.92043865949118,0.954350068426092,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,0.0,0.666075063482133,0.0,0.0,0.0,0.0,-0.355042651236128,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.480251991655788,-0.231103036787147,-0.176670861882822,2.46345818121351,1.00727203587919,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,0.0,0.666075063482133,0.0,0.0,0.0,0.0,-0.355042651236128,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.480251991655788,-0.231103036787147,-0.176670861882822,3.00647770293583,1.06019400333229,0.0279437101449854,0.672069571010112,0.0,0.0
-0.408440064511254,-0.830522767901561,0.716854242539774,-0.911548947223703,-0.291373365544425,-0.293856164437219,-0.715537926738203,-1.06900633901892,0.0,0.0,0.0,-0.264870904680784,0.0,0.0,0.0,-1.46143350052368,-0.223151277635771,0.0,0.0,0.0,0.346599565929472,0.794947467856415,-0.827066361160987,-0.794658949120436,-1.71934975635398,0.0,-1.07154449361813,0.0,-0.33824966007582
0.744702811319176,-0.386518124716151,-1.04704922984727,-1.0974744620061,-0.723572986932525,-0.0012185143060468,-0.531856415890654,-0.152148893242605,0.0,0.0,-0.789177240708071,-0.715229710613435,0.0,0.0,0.0,0.388011312617713,0.0,0.0,0.0,0.0,0.346599565929472,0.794947467856415,-0.827066361160987,-0.794658949120436,-1.82872182242372,-0.222346363503612,0.284599778870503,0.0,-0.33824966007582
0.744702811319176,-0.386518124716151,-1.04704922984727,-1.0974744620061,-0.723572986932525,-0.0012185143060468,-0.531856415890654,-0.152148893242605,0.0,0.0,-0.789177240708071,-0.715229710613435,0.0,0.0,0.0,0.388011312617713,0.0,0.0,0.0,0.0,0.346599565929472,0.794947467856415,-0.827066361160987,-0.794658949120436,-1.87247064885161,-0.222346363503612,0.284599778870503,0.0,-0.33824966007582
0.51407423615309,-0.475319053353233,-0.694268535369863,-1.06028935904962,-0.637133062654905,-0.0597460443322813,-0.568592718060164,-0.335520382397868,0.0,0.0,-0.822607513581783,-0.625157949426905,0.0,0.0,0.0,0.018122349989435,-1.37123249038339,0.0,0.0,0.0,0.346599565929472,0.794947467856415,-0.827066361160987,-0.794658949120436,-1.87247064885161,0.0,-1.07154449361813,0.0,-0.33824966007582
-0.408440064511254,-0.830522767901561,0.716854242539774,-0.911548947223703,-0.291373365544425,-0.293856164437219,-0.715537926738203,-1.06900633901892,0.0,0.0,-0.956328605076629,-0.264870904680784,0.0,0.0,0.0,-1.46143350052368,-0.223151277635771,0.0,0.0,0.0,0.346599565929472,0.794947467856415,-0.827066361160987,-0.794658949120436,-1.71934975635398,0.0,-1.07154449361813,0.0,-0.33824966007582
-0.408440064511254,-0.830522767901561,0.716854242539774,-0.911548947223703,-0.291373365544425,-0.293856164437219,-0.715537926738203,-1.06900633901892,0.0,0.0,-0.956328605076629,-0.264870904680784,0.0,0.0,0.0,-1.46143350052368,-0.223151277635771,0.0,0.0,0.0,0.346599565929472,0.794947467856415,-0.827066361160987,-0.794658949120436,-1.71934975635398,-0.222346363503612,0.284599778870503,0.0,-0.33824966007582
0.168131373403962,-0.608520446308856,-0.165097493653749,-1.0045117046149,-0.507473176238475,-0.147537339371633,-0.623697171314429,-0.610577616130763,0.0,0.0,-0.87275292289235,-0.49005030764711,0.0,0.0,0.0,-0.536711093952981,-0.940702035603036,0.0,0.0,0.0,0.346599565929472,0.794947467856415,-0.827066361160987,-0.794658949120436,-1.71934975635398,0.0,-1.07154449361813,0.0,-0.33824966007582
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.808248716825658,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,1.11759890244506,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.808248716825658,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,0.311745547127346,0.0,0.0,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,1.11759890244506,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.808248716825658,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,0.12108113340143,0.0,0.0,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,1.11759890244506,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.808248716825658,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0695832803244864,0.0,0.0,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,1.11759890244506,0.0279437101449854,0.672069571010112,0.0,0.0
1.15532664662158,-0.386518124716151,-0.340951564184355,0.0,0.0,0.399233006926084,0.386551138347089,-0.808248716825658,0.666075063482133,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,0.0,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,1.21815064060595,0.0279437101449854,0.672069571010112,0.0,-0.33824966007582
0.929329167342361,-0.414693474064897,-0.374424168714831,0.0,0.0,0.525529255930064,0.386551138347089,-0.867129470224137,0.579789995109045,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,-0.954120493111051,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,1.13082939430833,0.0279437101449854,0.672069571010112,0.0,-0.33824966007582
0.703331688063145,-0.442868823413643,-0.407896773245308,0.0,0.0,0.651825504934043,0.386551138347089,-0.926010223622616,0.493504926735958,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,-0.70728335061466,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,1.03998001684718,0.0279437101449854,0.672069571010112,0.0,-0.33824966007582
0.477334208783928,-0.471044172762389,-0.441369377775784,0.0,0.0,0.778121753938023,0.386551138347089,-0.984890977021095,0.40721985836287,0.0,0.0,0.0,0.0,0.0,0.0,0.502409960853263,0.0,-0.460446208118269,0.0,0.0,0.354024700692045,-0.220226176313893,-0.15424343087323,2.46345818121351,0.94560250822249,0.0279437101449854,0.672069571010112,0.0,-0.33824966007582
0.0129896611938431,-0.380688742092273,-0.71902664339374,-0.921334500633302,-0.0601968238717207,0.851024466777719,-0.44001566046688,0.0,0.0,0.0,0.0,1.46262481359819,0.0,0.0,0.0,1.26506761575693,0.0,0.0,0.0,0.0,-1.93291680618048,-1.10125187464741,1.86422535999004,-0.794658949120436,0.0326037511315253,0.0279437101449854,1.44700915528933,0.0,-0.33824966007582
-0.0923677702324313,-0.388266939503315,-0.534100558551135,-0.835417341697017,-0.0692428624589135,0.764259970510757,-0.381237576995664,0.0,0.0,0.0,0.0,1.37557785036195,0.0,0.0,0.0,1.03627031928583,-1.48071446170211,0.0,0.0,0.0,-1.93291680618048,-1.10125187464741,1.86422535999004,-0.794658949120436,0.0326037511315253,0.0279437101449854,1.44700915528933,0.0,-0.33824966007582
-0.197725201658705,-0.395845136914357,-0.349174473708531,-0.749500182760731,-0.0782889010461062,0.677495474243795,-0.322459493524449,0.0,0.0,0.0,0.0,1.28853088712572,0.0,0.0,0.0,0.807473022814729,-1.30317612983392,0.0,0.0,0.0,-1.93291680618048,-1.10125187464741,1.86422535999004,-0.794658949120436,0.0326037511315253,0.0279437101449854,1.44700915528933,0.0,-0.33824966007582
-0.303082633084979,-0.403423334325399,-0.164248388865926,-0.663583023824446,-0.0873349396332991,0.590730977976834,-0.263681410053233,0.0,0.0,0.0,0.0,1.20148392388948,0.0,0.0,0.0,0.578675726343629,-1.12563779796573,0.0,0.0,0.0,-1.93291680618048,-1.10125187464741,1.86422535999004,-0.794658949120436,0.0326037511315253,0.0279437101449854,1.44700915528933,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.897335468823287,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.936312497852494,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.991529955643871,0.0,-1.07154449361813,0.0,-0.33824966007582
1.42238650943104,-0.648840342790682,-0.686850040907835,-0.831307409264985,-0.52254990721713,-0.411938023262078,0.0,0.806766233532625,-0.617415328567549,0.0,0.0,-0.789169216065065,0.0,0.0,0.0,1.12206930546249,0.0,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.897335468823287,0.0,-1.07154449361813,0.0,-0.33824966007582
0.887340564634748,-0.725399567917619,-0.121256872766703,-0.0093209228586101,-0.550693138377285,-0.43863479134422,0.0,0.41983556834262,-0.705426098308099,0.0,0.0,-0.731361966348336,0.0,0.0,0.0,0.23547978163698,-0.970291757581067,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.897335468823287,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547764,-0.578836369537441,-0.465331559426362,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,0.23547978163698,0.176309969067654,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,2.12368519520405,0.0,-1.07154449361813,0.0,-0.33824966007582
0.351307450198614,-0.802100046227447,0.445379825204947,0.814182143780987,-0.578888294318179,-0.465380815456034,0.0,0.0321910089363967,-0.793599249542634,0.0,0.0,-0.673448061189326,0.0,0.0,0.0,-0.212581590618924,-0.05301037626209,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,1.51726560065086,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.897335468823287,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.897335468823287,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.897335468823287,0.0,-1.07154449361813,0.0,-0.33824966007582
0.351486393335746,-0.802074441420881,0.445190665719052,0.813907234977382,-0.578878881971217,-0.465371886870595,0.0,0.0323204157429619,-0.793569814830734,0.0,0.0,-0.673467394502126,0.0,0.0,0.0,0.473810298794375,0.302066287474288,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,1.51726560065086,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,1.0905006500271,0.0,-1.07154449361813,0.0,-0.33824966007582
0.352294619838459,-0.801958793044556,0.444336295374428,0.812665563547765,-0.578836369537441,-0.465331559426363,0.0,0.0329049031526145,-0.793436868048648,0.0,0.0,-0.673554716631608,0.0,0.0,0.0,-0.651109742188531,-0.282330721591834,0.0,0.0,0.0,-1.66189938734656,-0.0860782304771031,0.967128119606363,-0.794658949120436,0.768558681354081,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.89559813072712,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.93246710138612,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.99338028592463,0.0,-1.07154449361813,0.0,-0.33824966007582
0.796898359116259,-0.738340858736865,-0.0256510765722307,0.12962466015163,-0.555450367025211,-0.443147515174851,0.0,0.354430226833409,-0.720303116257923,0.0,0.0,-0.721590440724813,0.0,0.0,0.0,1.31273371918841,-0.563433080383134,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.89559813072712,0.0,-1.07154449361813,0.0,-0.33824966007582
0.796898359116259,-0.738340858736865,-0.0256510765722307,0.12962466015163,-0.555450367025211,-0.443147515174851,0.0,0.354430226833409,-0.720303116257923,0.0,0.0,-0.721590440724813,0.0,0.0,0.0,1.31273371918841,-0.563433080383134,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.93246710138612,0.0,-1.07154449361813,0.0,-0.33824966007582
0.796898359116259,-0.738340858736865,-0.0256510765722307,0.12962466015163,-0.555450367025211,-0.443147515174851,0.0,0.354430226833409,-0.720303116257923,0.0,0.0,-0.721590440724813,0.0,0.0,0.0,1.31273371918841,-0.563433080383134,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.99338028592463,0.0,-1.07154449361813,0.0,-0.33824966007582
0.887340564634747,-0.725399567917619,-0.121256872766703,-0.0093209228586101,-0.550693138377285,-0.43863479134422,0.0,0.41983556834262,-0.705426098308099,0.0,0.0,-0.731361966348336,0.0,0.0,0.0,1.49386491222803,-0.726176551262307,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.89559813072712,0.0,-1.07154449361813,0.0,-0.33824966007582
0.887340564634747,-0.725399567917619,-0.121256872766703,-0.0093209228586101,-0.550693138377285,-0.43863479134422,0.0,0.41983556834262,-0.705426098308099,0.0,0.0,-0.731361966348336,0.0,0.0,0.0,1.49386491222803,-0.726176551262307,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.93246710138612,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.99338028592463,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.89559813072712,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.89559813072712,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.89559813072712,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.93246710138612,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.93246710138612,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.93246710138612,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.99338028592463,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.99338028592463,0.0,-1.07154449361813,0.0,-0.33824966007582
0.361307644942225,-0.800669127690197,0.434808692235757,0.798818930545513,-0.5783622875424,-0.464881843578118,0.0,0.0394228776045135,-0.791954297654856,0.0,0.0,-0.674528498786101,0.0,0.0,0.0,0.445210636735488,0.257681704507241,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.99338028592463,0.0,-1.07154449361813,0.0,-0.33824966007582
0.36205499362413,-0.800562190264463,0.434018675391754,0.797670785188776,-0.578322977260887,-0.464844553706788,0.0,0.0399633398310391,-0.791831364786383,0.0,0.0,-0.674609243575031,0.0,0.0,0.0,0.159214016146613,0.109733094617083,0.0,0.0,0.0,0.561928474044092,-0.0860782304771031,-0.378517740969149,-0.794658949120436,1.93246710138612,0.0,-1.07154449361813,0.0,-0.33824966007582
